X,Y,FID,OBJECTID,Year,Region,StatArea,Section,LocationCo,LocationNa,SpawnNumbe,Eastings,Northings,Longitude,Latitude,Start,End_,Length,Width,Method,SurfSI,MacroSI,UnderSI,CombinedSI,gis_date,decade,year_txt
-13824626.4085,6320327.4899,1521,13527,1953,SoG,17,172,999,Nanoose Bay Hd,7, , ,-124.188732,49.267233,19530319000000,NA,183,14,Surface,58.12183013,0,0,58.12183013,1953/01/02,1950s,1953
-13814611.2166,6319034.8108,1522,13528,1953,SoG,17,172,1000,Nanoose Bay Entr,1, , ,-124.098764,49.259655,19530331000000,NA,2696,11,Surface,737.2993906,0,0,737.2993906,1953/01/02,1950s,1953
-13807358.4178,6317151.2458,1523,13529,1953,SoG,17,172,1002,Icarus Pt,1, , ,-124.033611,49.248611,19530403000000,NA,3890,9,Surface,2666.187458,0,0,2666.187458,1953/01/02,1950s,1953
-13781352.9602,6273306.089,1524,13530,1953,SoG,17,173,940,Ladysmith Hrbr,1, , ,-123.8,48.990833,19530307000000,NA,1389,5,Surface,424.6071738,0,0,424.6071738,1953/01/02,1950s,1953
-13781352.9602,6273306.089,1525,13531,1953,SoG,17,173,940,Ladysmith Hrbr,2, , ,-123.8,48.990833,19530319000000,NA,3707,4,Surface,1133.202875,0,0,1133.202875,1953/01/02,1950s,1953
-13781352.9602,6273306.089,1526,13532,1953,SoG,17,173,940,Ladysmith Hrbr,3, , ,-123.8,48.990833,19530312000000,NA,3702,7,Surface,1131.674411,0,0,1131.674411,1953/01/02,1950s,1953
-13781352.9602,6273306.089,1527,13533,1953,SoG,17,173,940,Ladysmith Hrbr,4, , ,-123.8,48.990833,19530323000000,NA,457,5,Surface,64.73637741,0,0,64.73637741,1953/01/02,1950s,1953
-13781352.9602,6273306.089,1528,13534,1953,SoG,17,173,940,Ladysmith Hrbr,5, , ,-123.8,48.990833,19530324000000,NA,3245,18,Surface,991.972843,0,0,991.972843,1953/01/02,1950s,1953
-13775385.011,6281321.1697,1529,13535,1953,SoG,17,173,941,Yellow Pt,1, , ,-123.746389,49.038056,19530319000000,NA,1854,9,Surface,676.0400941,0,0,676.0400941,1953/01/02,1950s,1953
-13775385.011,6281321.1697,1530,13536,1953,SoG,17,173,941,Yellow Pt,2, , ,-123.746389,49.038056,19530320000000,NA,183,9,Surface,7.731871934,0,0,7.731871934,1953/01/02,1950s,1953
-13775385.011,6281321.1697,1531,13537,1953,SoG,17,173,941,Yellow Pt,3, , ,-123.746389,49.038056,19530324000000,NA,2779,7,Surface,792.8289868,0,0,792.8289868,1953/01/02,1950s,1953
-13771550.6111,6291751.8361,1532,13538,1953,SoG,17,173,943,Pylades Chnl,1, , ,-123.711944,49.099444,19530412000000,NA,914,5,Surface,479.0896325,0,0,479.0896325,1953/01/02,1950s,1953
-13771550.6111,6291751.8361,1533,13539,1953,SoG,17,173,943,Pylades Chnl,2, , ,-123.711944,49.099444,19530325000000,NA,11123,5,Surface,8576.278077,0,0,8576.278077,1953/01/02,1950s,1953
-13780379.4713,6273471.8366,1534,13540,1953,SoG,17,173,949,Dunsmuir Is,1, , ,-123.791255,48.99181,19530308000000,NA,695,9,Surface,376.1760654,0,0,376.1760654,1953/01/02,1950s,1953
-13780379.4713,6273471.8366,1535,13541,1953,SoG,17,173,949,Dunsmuir Is,2, , ,-123.791255,48.99181,19530310000000,NA,457,8,Surface,247.3560602,0,0,247.3560602,1953/01/02,1950s,1953
-13780379.4713,6273471.8366,1536,13542,1953,SoG,17,173,949,Dunsmuir Is,3, , ,-123.791255,48.99181,19530315000000,NA,503,7,Surface,153.763433,0,0,153.763433,1953/01/02,1950s,1953
-13776590.935,6272599.3656,1537,13543,1953,SoG,17,173,953,Coffin Pt (Is),1, , ,-123.757222,48.986667,19530317000000,NA,3711,4,Surface,1385.19342,0,0,1385.19342,1953/01/02,1950s,1953
-13776590.935,6272599.3656,1538,13544,1953,SoG,17,173,953,Coffin Pt (Is),2, , ,-123.757222,48.986667,19530330000000,NA,457,6,Surface,302.0347683,0,0,302.0347683,1953/01/02,1950s,1953
-13776590.935,6272599.3656,1539,13545,1953,SoG,17,173,953,Coffin Pt (Is),3, , ,-123.757222,48.986667,19530305000000,NA,3839,5,Surface,2537.224235,0,0,2537.224235,1953/01/02,1950s,1953
-13774828.4135,6291940.8991,1540,13546,1953,SoG,17,173,959,De Courcy Is,1, , ,-123.741389,49.100556,19530325000000,NA,927,11,Surface,113.3508568,0,0,113.3508568,1953/01/02,1950s,1953
-13774828.4135,6291940.8991,1541,13547,1953,SoG,17,173,959,De Courcy Is,2, , ,-123.741389,49.100556,19530320000000,NA,3706,5,Surface,92.96995054,0,0,92.96995054,1953/01/02,1950s,1953
-13768042.7113,6271557.031,1542,13548,1953,SoG,17,173,964,Preedy Hrbr,1, , ,-123.680432,48.980522,19530312000000,NA,3245,9,Surface,751.8109968,0,0,751.8109968,1953/01/02,1950s,1953
-13769602.52,6270384.9185,1543,13549,1953,SoG,17,173,966,Scott Is,1, , ,-123.694444,48.973611,19530318000000,NA,2780,11,Surface,1677.514883,0,0,1677.514883,1953/01/02,1950s,1953
-13769478.8441,6277689.9085,1544,13550,1953,SoG,17,173,969,North Cv,1, , ,-123.693333,49.016667,19530319000000,NA,927,14,Surface,214.7700444,0,0,214.7700444,1953/01/02,1950s,1953
-13769478.8441,6277689.9085,1545,13551,1953,SoG,17,173,969,North Cv,2, , ,-123.693333,49.016667,19530320000000,NA,183,5,Surface,110.4263394,0,0,110.4263394,1953/01/02,1950s,1953
-13764624.0898,6272316.591,1546,13552,1953,SoG,17,173,970,Clam Bay,1, , ,-123.649722,48.985,19530313000000,NA,2536,14,Surface,1530.279764,0,0,1530.279764,1953/01/02,1950s,1953
-13764624.0898,6272316.591,1547,13553,1953,SoG,17,173,970,Clam Bay,2, , ,-123.649722,48.985,19530322000000,NA,46,9,Surface,10.65741321,0,0,10.65741321,1953/01/02,1950s,1953
-13764624.0898,6272316.591,1548,13554,1953,SoG,17,173,970,Clam Bay,3, , ,-123.649722,48.985,19530319000000,NA,1854,18,Surface,1118.745537,0,0,1118.745537,1953/01/02,1950s,1953
-13767809.0517,6268736.3326,1549,13555,1953,SoG,17,173,972,Hudson Is,1, , ,-123.678333,48.963889,19530318000000,NA,2780,11,Surface,1677.514883,0,0,1677.514883,1953/01/02,1950s,1953
-13764314.8442,6268924.7116,1550,13556,1953,SoG,17,173,973,Kuper Is,1, , ,-123.646944,48.965,19530322000000,NA,232,13,Surface,53.75043182,0,0,53.75043182,1953/01/02,1950s,1953
-13768334.8137,6297799.1911,1551,13557,1953,SoG,17,173,974,Breakwater Is,1, , ,-123.683056,49.135,19530327000000,NA,2317,7,Surface,2485.564818,0,0,2485.564818,1953/01/02,1950s,1953
-13769293.2745,6299831.5967,1552,13558,1953,SoG,17,173,975,Sear Is,1, , ,-123.691666,49.146944,19530326000000,NA,927,14,Surface,994.4404774,0,0,994.4404774,1953/01/02,1950s,1953
-13777611.4008,6272410.9047,1553,13559,1953,SoG,17,173,985,Evening Cv,1, , ,-123.766389,48.985556,19530216000000,NA,1828,4,Surface,316.186096,0,0,316.186096,1953/01/02,1950s,1953
-13777611.4008,6272410.9047,1554,13560,1953,SoG,17,173,985,Evening Cv,2, , ,-123.766389,48.985556,19530309000000,NA,232,5,Surface,153.3305607,0,0,153.3305607,1953/01/02,1950s,1953
-13777611.4008,6272410.9047,1555,13561,1953,SoG,17,173,985,Evening Cv,3, , ,-123.766389,48.985556,19530225000000,NA,37,18,Surface,13.81087484,0,0,13.81087484,1953/01/02,1950s,1953
-13777611.4008,6272410.9047,1556,13562,1953,SoG,17,173,985,Evening Cv,4, , ,-123.766389,48.985556,19530305000000,NA,3839,5,Surface,2537.224235,0,0,2537.224235,1953/01/02,1950s,1953
-13780363.4413,6297137.5398,1557,13563,1953,SoG,17,173,986,Mudge Is,1, , ,-123.791111,49.131111,19530320000000,NA,463,4,Surface,11.61497223,0,0,11.61497223,1953/01/02,1950s,1953
-13778724.5957,6278774.4207,1558,13564,1953,SoG,17,173,988,Kulleet Bay,1, , ,-123.776389,49.023056,19530225000000,NA,37,37,Surface,5.241238434,0,0,5.241238434,1953/01/02,1950s,1953
-13778724.5957,6278774.4207,1559,13565,1953,SoG,17,173,988,Kulleet Bay,2, , ,-123.776389,49.023056,19530324000000,NA,2549,13,Surface,1379.67308,0,0,1379.67308,1953/01/02,1950s,1953
-13778724.5957,6278774.4207,1560,13566,1953,SoG,17,173,988,Kulleet Bay,3, , ,-123.776389,49.023056,19530225000000,NA,37,9,Surface,5.241238434,0,0,5.241238434,1953/01/02,1950s,1953
-13778724.5957,6278774.4207,1561,13567,1953,SoG,17,173,988,Kulleet Bay,4, , ,-123.776389,49.023056,19530316000000,NA,928,7,Surface,283.6828346,0,0,283.6828346,1953/01/02,1950s,1953
-13778724.5957,6278774.4207,1562,13568,1953,SoG,17,173,988,Kulleet Bay,5, , ,-123.776389,49.023056,19530225000000,NA,137,18,Surface,41.87990123,0,0,41.87990123,1953/01/02,1950s,1953
-13742391.1384,6235362.0079,1563,13569,1953,SoG,18,181,1007,Fulford Hrbr,1, , ,-123.45,48.766667,19530404000000,NA,914,9,Surface,36.79751979,0,0,36.79751979,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1564,13570,1953,SoG,18,181,1050,Ganges Hrbr,1, , ,-123.451944,48.839167,19530223000000,NA,274,14,Surface,11.43976707,0,0,11.43976707,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1565,13571,1953,SoG,18,181,1050,Ganges Hrbr,2, , ,-123.451944,48.839167,19530224000000,NA,110,18,Surface,4.592607219,0,0,4.592607219,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1566,13572,1953,SoG,18,181,1050,Ganges Hrbr,3, , ,-123.451944,48.839167,19530217000000,NA,91,5,Surface,1.682104652,0,0,1.682104652,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1567,13573,1953,SoG,18,181,1050,Ganges Hrbr,4, , ,-123.451944,48.839167,19530307000000,NA,366,18,Surface,6.765387942,0,0,6.765387942,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1568,13574,1953,SoG,18,181,1050,Ganges Hrbr,5, , ,-123.451944,48.839167,19530317000000,NA,91,18,Surface,3.7993387,0,0,3.7993387,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1569,13575,1953,SoG,18,181,1050,Ganges Hrbr,6, , ,-123.451944,48.839167,19530212000000,NA,137,27,Surface,2.532399312,0,0,2.532399312,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1570,13576,1953,SoG,18,181,1050,Ganges Hrbr,7, , ,-123.451944,48.839167,19530304000000,NA,114,9,Surface,2.107251982,0,0,2.107251982,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1571,13577,1953,SoG,18,181,1050,Ganges Hrbr,8, , ,-123.451944,48.839167,19530228000000,NA,366,16,Surface,15.28085675,0,0,15.28085675,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1572,13578,1953,SoG,18,181,1050,Ganges Hrbr,9, , ,-123.451944,48.839167,19530209000000,NA,229,64,Surface,4.23298863,0,0,4.23298863,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1573,13579,1953,SoG,18,181,1050,Ganges Hrbr,10, , ,-123.451944,48.839167,19530313000000,NA,183,7,Surface,7.640428374,0,0,7.640428374,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1574,13580,1953,SoG,18,181,1050,Ganges Hrbr,11, , ,-123.451944,48.839167,19530218000000,NA,356,18,Surface,23.46874955,0,0,23.46874955,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1575,13581,1953,SoG,18,181,1050,Ganges Hrbr,12, , ,-123.451944,48.839167,19530207000000,NA,22,14,Surface,0.406662663,0,0,0.406662663,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1576,13582,1953,SoG,18,181,1050,Ganges Hrbr,13, , ,-123.451944,48.839167,19530320000000,NA,183,14,Surface,7.640428374,0,0,7.640428374,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1577,13583,1953,SoG,18,181,1050,Ganges Hrbr,14, , ,-123.451944,48.839167,19530310000000,NA,229,9,Surface,36.53223675,0,0,36.53223675,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1578,13584,1953,SoG,18,181,1050,Ganges Hrbr,15, , ,-123.451944,48.839167,19530219000000,NA,411,18,Surface,17.15965061,0,0,17.15965061,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1579,13585,1953,SoG,18,181,1050,Ganges Hrbr,16, , ,-123.451944,48.839167,19530309000000,NA,274,14,Surface,24.68709967,0,0,24.68709967,1953/01/02,1950s,1953
-13742607.5435,6247615.3305,1580,13586,1953,SoG,18,181,1050,Ganges Hrbr,17, , ,-123.451944,48.839167,19530213000000,NA,64,9,Surface,1.183018657,0,0,1.183018657,1953/01/02,1950s,1953
-13742065.3063,6250294.3227,1581,13587,1953,SoG,18,181,1051,Long Hrbr,1, , ,-123.447073,48.855004,19530202000000,NA,229,9,Surface,6.896640735,0,0,6.896640735,1953/01/02,1950s,1953
-13742065.3063,6250294.3227,1582,13588,1953,SoG,18,181,1051,Long Hrbr,2, , ,-123.447073,48.855004,19530201000000,NA,64,18,Surface,1.183018657,0,0,1.183018657,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1583,13589,1953,SoG,18,181,1053,Annette Inlt,1, , ,-123.388333,48.825833,19530212000000,NA,114,37,Surface,9.904443795,0,0,9.904443795,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1584,13590,1953,SoG,18,181,1053,Annette Inlt,2, , ,-123.388333,48.825833,19530305000000,NA,137,37,Surface,21.07497563,0,0,21.07497563,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1585,13591,1953,SoG,18,181,1053,Annette Inlt,3, , ,-123.388333,48.825833,19530306000000,NA,165,5,Surface,25.38226992,0,0,25.38226992,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1586,13592,1953,SoG,18,181,1053,Annette Inlt,4, , ,-123.388333,48.825833,19530209000000,NA,37,18,Surface,0.659506494,0,0,0.659506494,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1587,13593,1953,SoG,18,181,1053,Annette Inlt,5, , ,-123.388333,48.825833,19530302000000,NA,183,4,Surface,3.261883472,0,0,3.261883472,1953/01/02,1950s,1953
-13735526.3994,6245360.4034,1588,13594,1953,SoG,18,181,1053,Annette Inlt,6, , ,-123.388333,48.825833,19530226000000,NA,174,23,Surface,7.005217116,0,0,7.005217116,1953/01/02,1950s,1953
-13736887.0575,6247004.6111,1589,13595,1953,SoG,18,181,1054,Selby Cv,1, , ,-123.400556,48.835556,19530128000000,NA,91,69,Surface,1.622029486,0,0,1.622029486,1953/01/02,1950s,1953
-13736887.0575,6247004.6111,1590,13596,1953,SoG,18,181,1054,Selby Cv,2, , ,-123.400556,48.835556,19530201000000,NA,91,64,Surface,1.622029486,0,0,1.622029486,1953/01/02,1950s,1953
-13736887.0575,6247004.6111,1591,13597,1953,SoG,18,181,1054,Selby Cv,3, , ,-123.400556,48.835556,19530302000000,NA,183,46,Surface,7.367555932,0,0,7.367555932,1953/01/02,1950s,1953
-13736887.0575,6247004.6111,1592,13598,1953,SoG,18,181,1054,Selby Cv,4, , ,-123.400556,48.835556,19530214000000,NA,114,37,Surface,2.031992983,0,0,2.031992983,1953/01/02,1950s,1953
-13736887.0575,6247004.6111,1593,13599,1953,SoG,18,181,1054,Selby Cv,5, , ,-123.400556,48.835556,19530202000000,NA,46,5,Surface,0.819926993,0,0,0.819926993,1953/01/02,1950s,1953
-13741308.8903,6248695.9939,1594,13600,1953,SoG,18,181,1058,Welbury Bay,1, , ,-123.440278,48.845556,19530207000000,NA,46,5,Surface,1.920544837,0,0,1.920544837,1953/01/02,1950s,1953
-13741308.8903,6248695.9939,1595,13601,1953,SoG,18,181,1058,Welbury Bay,2, , ,-123.440278,48.845556,19530212000000,NA,46,14,Surface,0.850294659,0,0,0.850294659,1953/01/02,1950s,1953
-13953341.5735,6490409.9976,1596,13602,1954,SoG,13,132,800,Kanish Bay,1, , ,-125.345,50.254167,19540415000000,NA,91,4,Surface,25.64553622,0,0,25.64553622,1954/01/02,1950s,1954
-13953341.5735,6490409.9976,1597,13603,1954,SoG,13,132,800,Kanish Bay,2, , ,-125.345,50.254167,19540415000000,NA,160,3,Surface,172.2917716,0,0,172.2917716,1954/01/02,1950s,1954
-13953341.5735,6490409.9976,1598,13604,1954,SoG,13,132,800,Kanish Bay,3, , ,-125.345,50.254167,19540415000000,NA,114,4,Surface,69.33110656,0,0,69.33110656,1954/01/02,1950s,1954
-13935561.4018,6445409.9741,1599,13605,1954,SoG,13,135,791,Cape Mudge,1, , ,-125.185278,49.995,19540330000000,NA,548,7,Surface,514.9023646,0,0,514.9023646,1954/01/02,1950s,1954
-13931263.2449,6448296.6051,1600,13606,1954,SoG,13,135,803,Francisco Pt,1, , ,-125.146667,50.011667,19540324000000,NA,18,9,Surface,16.91285139,0,0,16.91285139,1954/01/02,1950s,1954
-13931263.2449,6448296.6051,1601,13607,1954,SoG,13,135,803,Francisco Pt,2, , ,-125.146667,50.011667,19540324000000,NA,91,23,Surface,85.50385982,0,0,85.50385982,1954/01/02,1950s,1954
-13931263.2449,6448296.6051,1602,13608,1954,SoG,13,135,803,Francisco Pt,3, , ,-125.146667,50.011667,19540324000000,NA,23,14,Surface,21.61086567,0,0,21.61086567,1954/01/02,1950s,1954
-13883952.4613,6362511.741,1603,13609,1954,SoG,14,142,811,Lambert Chnl,1, , ,-124.721667,49.513889,19540315000000,NA,457,183,Surface,1240.938618,0,0,1240.938618,1954/01/02,1950s,1954
-13883952.4613,6362511.741,1604,13610,1954,SoG,14,142,811,Lambert Chnl,2, , ,-124.721667,49.513889,19540325000000,NA,274,37,Surface,285.6650105,0,0,285.6650105,1954/01/02,1950s,1954
-13899351.6204,6394721.3832,1605,13611,1954,SoG,14,142,814,Cape Lazo,1, , ,-124.86,49.701389,19540226000000,NA,2742,229,Surface,22015.17029,0,0,22015.17029,1954/01/02,1950s,1954
-13885981.4817,6353268.5542,1606,13612,1954,SoG,14,142,817,Deep Bay,1, , ,-124.739894,49.459949,19540321000000,NA,137,23,Surface,56.4276564,0,0,56.4276564,1954/01/02,1950s,1954
-13894063.9446,6363464.2275,1607,13613,1954,SoG,14,142,818,Baynes Snd,1, , ,-124.8125,49.519444,19540303000000,NA,183,37,Surface,87.8649263,0,0,87.8649263,1954/01/02,1950s,1954
-13908628.2076,6387986.28239999,1608,13614,1954,SoG,14,142,820,Comox Hrbr,1, , ,-124.943333,49.662242,19540226000000,NA,274,69,Surface,147.0827195,0,0,147.0827195,1954/01/02,1950s,1954
-13908628.2076,6387986.28239999,1609,13615,1954,SoG,14,142,820,Comox Hrbr,2, , ,-124.943333,49.662242,19540223000000,NA,731,229,Surface,619.5862893,0,0,619.5862893,1954/01/02,1950s,1954
-13892297.0817,6373811.034,1610,13616,1954,SoG,14,142,837,Komas Bluff,1, , ,-124.796628,49.579747,19540304000000,NA,1828,137,Surface,3374.457411,0,0,3374.457411,1954/01/02,1950s,1954
-13892297.0817,6373811.034,1611,13617,1954,SoG,14,142,837,Komas Bluff,2, , ,-124.796628,49.579747,19540315000000,NA,2742,37,Surface,1324.710712,0,0,1324.710712,1954/01/02,1950s,1954
-13882993.8892,6366179.7936,1612,13618,1954,SoG,14,142,839,Phipps Pt,1, , ,-124.713056,49.535278,19540315000000,NA,2742,37,Surface,572.4058634,0,0,572.4058634,1954/01/02,1950s,1954
-13898300.3192,6381870.4295,1613,13619,1954,SoG,14,142,840,Seal Islets,1, , ,-124.850556,49.626667,19540225000000,NA,548,274,Surface,2991.08543,0,0,2991.08543,1954/01/02,1950s,1954
-13877830.2233,6348711.371,1614,13620,1954,SoG,14,143,825,Bowser,1, , ,-124.66667,49.433333,19540320000000,NA,1828,64,Surface,2803.145452,0,0,2803.145452,1954/01/02,1950s,1954
-13843375.5051,6334365.6185,1615,13621,1954,SoG,14,143,834,French Cr,1, , ,-124.357158,49.349453,19540328000000,NA,2742,55,Surface,3996.935397,0,0,3996.935397,1954/01/02,1950s,1954
-13873624.4616,6430271.8544,1616,13622,1954,SoG,15,152,845,Scuttle Bay,1, , ,-124.628889,49.9075,19540307000000,NA,1554,91,Surface,885.6232649,0,0,885.6232649,1954/01/02,1950s,1954
-13870631.1918,6427869.5849,1617,13623,1954,SoG,15,152,851,Sliammon Village,1, , ,-124.602,49.8936,19540408000000,NA,320,110,Surface,32.44647178,0,0,32.44647178,1954/01/02,1950s,1954
-13894589.5953,6435987.5446,1618,13624,1954,SoG,15,152,854,Savary Is,1, , ,-124.817222,49.940556,19540330000000,NA,914,27,Surface,222.1479898,0,0,222.1479898,1954/01/02,1950s,1954
-13877830.2233,6431856.5214,1619,13625,1954,SoG,15,152,858,Atrevida Rf,1, , ,-124.66667,49.916667,19540312000000,NA,320,183,Surface,182.3677251,0,0,182.3677251,1954/01/02,1950s,1954
-13807976.9089,6379388.4017,1620,13626,1954,SoG,16,163,883,Bargain Bay,1, , ,-124.039167,49.612222,19540413000000,NA,411,9,Surface,71.41625263,0,0,71.41625263,1954/01/02,1950s,1954
-13807976.9089,6379388.4017,1621,13627,1954,SoG,16,163,883,Bargain Bay,2, , ,-124.039167,49.612222,19540318000000,NA,320,11,Surface,25.76631583,0,0,25.76631583,1954/01/02,1950s,1954
-13808131.5316,6380724.7736,1622,13628,1954,SoG,16,163,884,Gerrans Bay,1, , ,-124.040556,49.62,19540413000000,NA,91,9,Surface,7.327296063,0,0,7.327296063,1954/01/02,1950s,1954
-13810048.6759,6377813.8253,1623,13629,1954,SoG,16,163,901,Francis Pt,1, , ,-124.057778,49.603056,19540427000000,NA,229,9,Surface,39.79153735,0,0,39.79153735,1954/01/02,1950s,1954
-13810048.6759,6377813.8253,1624,13630,1954,SoG,16,163,901,Francis Pt,2, , ,-124.057778,49.603056,19540319000000,NA,457,27,Surface,58.10210688,0,0,58.10210688,1954/01/02,1950s,1954
-13778137.0514,6361083.1284,1625,13631,1954,SoG,16,165,875,Porpoise Bay,1, , ,-123.771111,49.505556,19540417000000,NA,868,37,Surface,731.2948731,0,0,731.2948731,1954/01/02,1950s,1954
-13780959.3345,6362276.3367,1626,13632,1954,SoG,16,165,890,Snake Bay,1, , ,-123.796464,49.512516,19540417000000,NA,868,37,Surface,731.2948731,0,0,731.2948731,1954/01/02,1950s,1954
-13779064.6768,6364035.9428,1627,13633,1954,SoG,16,165,893,Four Mile Pt,1, , ,-123.779444,49.522778,19540419000000,NA,2285,32,Surface,2460.541862,0,0,2460.541862,1954/01/02,1950s,1954
-13808131.5316,6380724.7736,1628,14884,1969,SoG,16,163,884,Gerrans Bay,8, , ,-124.040556,49.62,19690305000000,NA,91,2,Surface,7.327296063,0,0,7.327296063,1969/01/02,1960s,1969
-13808131.5316,6380724.7736,1629,14885,1969,SoG,16,163,884,Gerrans Bay,9, , ,-124.040556,49.62,19690320000000,NA,457,9,Surface,79.40931253,0,0,79.40931253,1969/01/02,1960s,1969
-13749967.0977,6201323.9886,1630,14886,1969,SoG,16,163,887,Quarry Bay,1, , ,-123.518056,48.564722,19690401000000,NA,548,4,Surface,131.9123076,0,0,131.9123076,1969/01/02,1960s,1969
-13798323.5053,6364842.9954,1631,14887,1969,SoG,16,163,889,Secret Cv,1, , ,-123.952449,49.527484,19690419000000,NA,457,9,Surface,58.10210688,0,0,58.10210688,1969/01/02,1960s,1969
-13806083.8096,6382282.196,1632,14888,1969,SoG,16,163,898,Garden Bay,1, , ,-124.022161,49.629063,19690330000000,NA,274,4,Surface,47.61083508,0,0,47.61083508,1969/01/02,1960s,1969
-13775846.2076,6462086.6423,1633,14889,1969,SoG,16,164,882,Deserted Bay,1, , ,-123.750532,50.091209,19690325000000,NA,1828,5,Surface,1968.43349,0,0,1968.43349,1969/01/02,1960s,1969
-13778137.0514,6361083.1284,1634,14890,1969,SoG,16,165,875,Porpoise Bay,1, , ,-123.771111,49.505556,19690413000000,NA,457,46,Surface,277.9325939,0,0,277.9325939,1969/01/02,1960s,1969
-13778137.0514,6361083.1284,1635,14891,1969,SoG,16,165,875,Porpoise Bay,2, , ,-123.771111,49.505556,19690419000000,NA,914,137,Surface,555.8651877,0,0,555.8651877,1969/01/02,1960s,1969
-13778137.0514,6361083.1284,1636,14892,1969,SoG,16,165,875,Porpoise Bay,3, , ,-123.771111,49.505556,19690220000000,NA,183,3,Surface,111.2946711,0,0,111.2946711,1969/01/02,1960s,1969
-13796071.8459,6403092.2884,1637,14893,1969,SoG,16,165,881,Egmont,1, , ,-123.932222,49.75,19690322000000,NA,91,5,Surface,55.34325173,0,0,55.34325173,1969/01/02,1960s,1969
-13794335.3732,6402675.5338,1638,14894,1969,SoG,16,165,885,Secret Bay,1, , ,-123.916623,49.747581,19690419000000,NA,46,3,Surface,12.96367765,0,0,12.96367765,1969/01/02,1960s,1969
-13824626.4085,6320327.4899,1639,14895,1969,SoG,17,172,999,Nanoose Bay Hd,1, , ,-124.188732,49.267233,19690323000000,NA,1627,4,Surface,1115.138045,0,0,1115.138045,1969/01/02,1960s,1969
-13814611.2166,6319034.8108,1640,14896,1969,SoG,17,172,1000,Nanoose Bay Entr,1, , ,-124.098764,49.259655,19690325000000,NA,5980,4,Surface,923.6424779,0,0,923.6424779,1969/01/02,1960s,1969
-13781352.9602,6273306.089,1641,14897,1969,SoG,17,173,940,Ladysmith Hrbr,1, , ,-123.8,48.990833,19690328000000,NA,91,2,Surface,12.89061344,0,0,12.89061344,1969/01/02,1960s,1969
-13781352.9602,6273306.089,1642,14898,1969,SoG,17,173,940,Ladysmith Hrbr,2, , ,-123.8,48.990833,19690327000000,NA,274,2,Surface,38.81349543,0,0,38.81349543,1969/01/02,1960s,1969
-13775385.011,6281321.1697,1643,14899,1969,SoG,17,173,941,Yellow Pt,1, , ,-123.746389,49.038056,19690325000000,NA,274,4,Surface,26.14803902,0,0,26.14803902,1969/01/02,1960s,1969
-13781723.3202,6290905.525,1644,14900,1969,SoG,17,173,954,Boat Hrbr,1, , ,-123.803327,49.094466,19690326000000,NA,411,3,Surface,108.4469021,0,0,108.4469021,1969/01/02,1960s,1969
-13770622.9858,6288069.0126,1645,14901,1969,SoG,17,173,980,Ruxton Is,1, , ,-123.703611,49.077778,19690325000000,NA,731,1,Surface,21.79997323,0,0,21.79997323,1969/01/02,1960s,1969
-13782038.577,6296752.8906,1646,14902,1969,SoG,17,173,992,Dodd Nrws S,1, , ,-123.806159,49.12885,19690324000000,NA,804,3,Surface,98.30565219,0,0,98.30565219,1969/01/02,1960s,1969
-13758715.2512,6234453.6012,1647,14903,1969,SoG,18,181,1033,Genoa Bay,1, , ,-123.596642,48.761288,19690324000000,NA,183,9,Surface,7.367555932,0,0,7.367555932,1969/01/02,1960s,1969
-13742607.5435,6247615.3305,1648,14904,1969,SoG,18,181,1050,Ganges Hrbr,1, , ,-123.451944,48.839167,19690311000000,NA,366,32,Surface,32.97619883,0,0,32.97619883,1969/01/02,1960s,1969
-13742607.5435,6247615.3305,1649,14905,1969,SoG,18,181,1050,Ganges Hrbr,2, , ,-123.451944,48.839167,19690224000000,NA,3290,14,Surface,137.3607068,0,0,137.3607068,1969/01/02,1960s,1969
-13742607.5435,6247615.3305,1650,14906,1969,SoG,18,181,1050,Ganges Hrbr,3, , ,-123.451944,48.839167,19690311000000,NA,1828,32,Surface,76.32078179,0,0,76.32078179,1969/01/02,1960s,1969
-13742065.3063,6250294.3227,1651,14907,1969,SoG,18,181,1051,Long Hrbr,1, , ,-123.447073,48.855004,19690303000000,NA,366,5,Surface,15.28085675,0,0,15.28085675,1969/01/02,1960s,1969
